0,16757.757389,16849.604375,0
1,11058.625691,10610.154172,0
2,8469.660958,14068.469550,0
3,16670.449855,8268.096604,0
4,2120.761279,12827.403157,0
5,9544.520910,485.944629,0
6,9977.621923,11348.074305,0
7,17874.714222,6403.163982,0
8,18459.893011,9682.809664,0
9,228.873894,9769.084387,0
10,16195.640752,7341.610655,0
11,1576.273148,8183.691797,0
12,114.837352,2292.443090,0
13,19858.137289,17782.719033,0
14,4857.226009,15417.246477,0
15,1090.813010,4559.831676,0
16,17845.012977,11307.353466,0
17,16562.343320,14724.000464,0
18,17272.551887,1889.261666,0
19,2618.478979,11387.944935,0
20,13886.198746,3571.070946,0
21,16038.431519,15086.249241,0
22,19782.871275,17091.777580,0
23,17621.161644,15404.916427,0
24,16108.835800,17592.040046,0
25,8284.448306,4541.377684,0
26,13381.915949,6442.551295,0
27,12671.461617,10334.181856,0
28,7892.375569,18099.219215,0
29,9400.521234,800.662311,0
30,16648.582211,13611.388087,0
31,16154.952682,15369.213741,0
32,12833.367951,1585.997726,0
33,16142.177825,13464.503012,0
34,5669.357638,18656.360191,0
35,2489.904389,395.802444,0
36,12308.148969,5121.206754,0
37,5783.020819,16722.674182,0
38,11363.011649,8477.851141,0
39,15301.567319,19047.181536,0
40,11529.286630,16797.476165,0
41,2115.280765,418.659053,0
42,18066.308581,3576.632436,0
43,4413.590900,14423.033534,0
44,4951.005276,16611.339049,0
45,11103.546402,6850.067130,0
46,16874.603694,5362.320334,0
47,5266.134275,12348.572654,0
48,2451.642991,7419.805299,0
49,14355.076008,8351.610157,0
50,16296.920148,5362.247043,0
51,15468.783889,18882.500698,0
52,14808.705021,11958.241766,0
53,19390.836916,1891.745132,0
54,10667.894478,4407.747157,0
55,16346.499195,13111.614993,0
56,3744.168081,19016.906399,0
57,3350.209754,2867.729909,0
58,11436.717767,19382.986184,0
59,8925.216704,638.246601,0
60,7544.616477,2740.452710,0
61,11222.350812,9220.990325,0
62,5187.253013,17074.945580,0
63,11293.496344,10268.137076,0
64,15608.701929,3313.558300,0
65,15725.361475,4675.984326,0
66,3399.431572,4271.440005,0
67,11562.823927,4806.198387,0
68,5277.542992,4129.588431,0
69,11812.334033,3249.065730,0
70,12578.275186,16189.252273,0
71,12476.833528,6597.148478,0
72,17514.991439,17909.155353,0
73,1197.786340,6220.617096,0
74,6306.174505,17380.326229,0
75,18471.701574,10579.750329,0
76,15588.510565,461.988214,0
77,562.531691,15295.265257,0
78,6434.204401,18854.858942,0
79,7629.358727,16024.128260,0
80,8791.081320,11563.212389,0
81,12423.915140,10896.891994,0
82,8962.885330,13717.446627,0
83,16281.227395,16651.568344,0
84,8116.744833,588.239818,0
85,19350.038047,16503.250515,0
86,12022.241446,13182.843848,0
87,12395.412510,4277.815196,0
88,13585.544604,19190.555239,0
89,7274.458931,11661.085736,0
90,2620.592869,3017.187817,0
91,9460.604164,18939.506401,0
92,12050.902906,18796.474625,0
93,16265.817925,1422.425426,0
94,16247.224099,6381.431675,0
95,17344.146047,8403.355554,0
96,10422.470887,5717.901326,0
97,16960.466879,560.241005,0
98,8818.008941,6693.600402,0
99,2616.649248,4341.382733,0
